78142,Daniel Brezny,12/19/77,182.88,170,56,61,right,None,None,50,35,31,44,0,35,0,52,43,45,64,69,0,62,0,39,0,56,67,34,62,62,62,0,64,56,57,0,4,22,43,22,22
37342,Daniel Brinkmann,01/29/86,193.04,194,64,64,right,medium,medium,61,50,69,64,49,58,53,47,63,63,64,63,53,66,39,67,50,78,82,64,68,65,59,64,50,49,65,61,8,13,11,7,10
94915,Daniel Brosinski,07/17/88,177.8,154,74,75,right,high,medium,76,54,68,70,59,73,75,70,66,71,85,86,77,74,76,62,76,83,62,60,62,65,67,59,53,72,71,71,9,11,16,14,6
35828,Daniel Brueckner,02/14/81,182.88,170,68,68,left,medium,medium,72,60,54,70,55,72,71,52,60,68,66,77,73,71,69,62,63,67,67,54,66,69,65,67,48,63,68,67,7,14,6,12,9
317277,Daniel Bujok,11/24/94,175.26,161,54,62,right,medium,medium,48,42,49,61,43,52,39,32,59,55,74,71,72,53,75,48,56,40,63,46,55,39,47,46,44,46,38,42,11,8,13,7,13
188058,Daniel Burn,05/09/92,200.66,192,69,75,left,low,medium,43,25,70,59,22,47,48,46,60,52,34,45,32,57,26,53,58,70,89,29,69,70,37,49,48,74,68,66,15,13,7,8,10
188498,Daniel Caligiuri,01/15/88,182.88,174,78,78,right,medium,medium,76,69,56,77,68,84,78,61,64,80,84,82,79,78,79,78,76,76,66,70,59,47,77,76,80,20,24,25,12,10,13,6,14
67940,Daniel Calvo,07/11/79,175.26,148,60,63,left,None,None,52,36,51,64,0,58,0,49,62,61,62,60,0,58,0,51,0,72,46,53,53,64,63,0,61,47,53,0,9,20,62,20,20
40957,Daniel Candeias,02/25/88,177.8,172,70,70,right,high,high,73,60,56,66,69,73,72,67,62,70,82,75,81,71,76,75,61,75,62,71,60,43,69,66,65,40,47,45,16,7,11,8,11
40940,Daniel Carrico,08/04/88,180.34,176,80,81,right,medium,medium,61,48,80,78,47,58,39,54,79,69,62,64,59,70,69,66,91,73,77,50,89,84,57,62,62,76,85,81,14,10,15,15,12
282674,Daniel Carvajal,01/11/92,172.72,161,82,85,right,high,medium,80,41,63,79,34,76,72,47,71,82,79,86,83,81,82,62,76,86,75,36,83,82,61,57,45,85,82,84,13,13,15,9,15
531629,Daniel Ceballos,08/07/96,175.26,143,74,85,right,medium,medium,69,67,37,77,57,84,67,58,68,81,72,68,73,70,74,48,56,60,49,58,61,54,71,80,55,40,57,55,12,15,16,7,13
37967,Daniel Chavez,01/08/88,175.26,152,65,66,right,medium,medium,60,65,55,63,62,74,64,61,55,72,68,73,71,68,76,63,63,62,55,59,34,38,62,65,58,31,44,49,8,12,12,8,16
42052,Daniel Ciofani,07/31/85,190.5,181,72,72,right,medium,medium,26,75,78,57,55,53,29,48,23,68,61,68,34,74,39,77,86,58,78,71,66,29,79,38,65,16,14,12,11,9,7,13,15
26399,Daniel Congre,04/05/85,185.42,176,74,74,right,medium,high,73,25,73,73,26,65,32,23,70,73,59,64,58,65,61,41,67,72,80,26,75,75,51,55,24,76,76,75,11,10,9,11,7
26143,Daniel Cousin,02/07/77,187.96,181,76,81,right,None,None,55,78,77,65,0,74,0,57,37,72,82,79,0,73,0,79,0,71,77,69,57,58,69,0,67,22,33,0,9,22,37,22,22
36852,Daniel Cruz,05/09/81,180.34,168,65,65,right,medium,low,64,41,38,67,57,70,67,64,65,72,58,53,68,67,73,56,55,52,62,58,46,31,62,67,54,21,23,24,10,5,9,13,6
177698,Daniel Davari,01/06/88,193.04,198,65,65,right,medium,medium,9,10,8,19,11,9,17,9,22,18,52,52,31,63,28,19,65,33,75,15,38,26,10,32,20,7,9,10,66,65,69,63,67
37684,Daniel de Ridder,03/06/84,180.34,165,66,66,right,medium,medium,64,57,45,65,60,69,66,68,66,68,67,70,74,60,72,74,66,66,63,67,52,32,62,67,64,39,34,29,12,6,9,11,8
432389,Daniel De Silva,03/06/97,177.8,132,60,75,right,medium,low,47,53,27,63,54,63,53,45,59,65,74,68,76,48,77,43,58,65,45,52,36,30,55,58,50,32,36,20,7,9,8,15,10
260486,Daniel Devine,09/07/92,182.88,154,62,67,right,medium,medium,36,25,63,45,44,35,35,37,47,57,72,72,56,57,71,42,72,63,71,36,46,65,33,32,31,63,65,60,7,9,8,8,7
141145,Daniel Didavi,02/21/90,180.34,172,79,81,left,medium,medium,75,80,58,79,73,77,78,74,73,81,74,76,75,79,73,84,76,63,75,83,68,39,81,77,65,31,42,34,12,11,10,14,6
21213,Daniel Dunst,04/12/84,180.34,172,55,55,right,medium,medium,58,36,35,50,25,70,45,24,46,56,67,64,59,61,65,57,57,70,66,20,47,53,49,56,30,45,57,57,12,10,10,13,6
282168,Daniel Dziwniel,08/19/92,177.8,159,63,71,left,high,medium,64,56,39,59,37,65,56,30,54,62,73,74,71,56,74,56,72,62,61,48,53,62,53,40,63,61,65,65,14,9,7,12,12
150065,Daniel Elias Araujo Maykon,04/20/84,177.8,172,65,72,left,high,medium,73,55,57,65,57,67,75,73,65,68,67,69,70,69,67,72,58,67,72,76,61,63,67,69,50,60,62,68,11,14,13,15,6
93218,Daniel Fanger,08/11/88,190.5,170,56,72,left,medium,medium,48,29,55,58,39,50,43,41,53,56,74,68,55,61,46,70,63,64,71,39,55,59,31,42,55,59,57,41,13,13,13,6,14
31299,Daniel Fernandes,09/25/83,195.58,207,67,68,right,medium,medium,11,10,11,17,12,14,10,12,13,12,39,42,47,65,39,46,51,41,70,10,41,23,14,13,21,15,17,8,71,63,65,63,72
535957,Daniel Follonier,01/18/94,185.42,172,64,74,right,high,medium,66,66,48,58,55,68,56,52,56,67,70,78,64,57,57,65,59,60,63,69,49,26,57,62,62,21,20,16,10,13,8,12,7
23823,Daniel Fox,05/29/86,180.34,172,68,68,left,medium,medium,75,27,69,68,42,65,77,72,64,69,67,66,67,64,66,73,66,76,71,63,69,65,56,65,63,69,67,68,12,9,11,15,7
24744,Daniel Gabbidon,08/08/79,177.8,157,66,66,right,medium,medium,32,25,66,51,29,39,34,34,42,58,47,49,44,69,37,56,78,54,71,25,65,64,37,37,45,66,70,67,15,10,6,14,8
175806,Daniel Galbraith,08/19/90,175.26,143,60,62,left,medium,medium,55,45,49,60,49,61,55,54,54,63,74,77,70,57,82,45,72,51,54,57,45,29,53,60,59,32,39,22,8,6,13,7,15
196126,Daniel Gimenez,07/30/83,182.88,170,70,70,right,medium,medium,11,14,11,27,12,14,13,15,35,12,61,60,64,71,62,16,83,41,62,11,35,17,15,32,25,10,15,12,73,65,65,65,78
177720,Daniel Ginczek,04/13/91,190.5,192,77,81,right,high,medium,31,79,79,62,73,75,40,58,37,74,69,77,63,75,56,85,64,68,90,65,81,29,80,58,73,29,45,19,13,6,15,7,15
38759,Daniel Graham,08/12/85,182.88,192,70,70,right,high,medium,63,74,66,68,60,69,57,33,64,71,51,55,63,75,55,74,60,83,75,69,64,22,77,60,73,33,39,37,11,8,14,13,7
33778,Daniel Guiza,08/17/80,180.34,176,71,71,right,medium,low,51,72,67,68,73,68,58,60,48,71,63,68,65,66,59,81,53,52,73,69,42,31,74,67,72,15,17,15,9,5,11,7,14
30919,Daniel Gygax,08/28/81,177.8,165,64,64,right,medium,low,61,62,49,63,53,73,56,53,50,63,63,67,79,61,69,68,73,50,59,59,54,35,74,70,62,31,41,28,12,15,12,15,10
29303,Daniel Haas,08/01/83,187.96,190,70,70,right,medium,medium,14,11,14,23,10,15,11,12,22,19,33,35,33,70,34,24,76,40,74,9,40,24,9,17,22,14,14,15,68,70,61,71,73
24138,Daniel Halfar,01/07/88,172.72,150,71,71,left,medium,medium,68,53,49,74,65,75,72,69,65,74,83,76,88,74,89,60,74,67,54,59,56,37,63,75,52,19,38,27,15,16,8,14,10
172768,Daniel Hoeegh,01/06/91,190.5,174,67,71,right,medium,high,23,31,76,60,33,47,30,28,66,60,68,71,74,62,71,58,58,70,73,46,60,60,27,38,34,69,71,70,8,13,14,7,11
39843,Daniel Imhof,11/22/77,177.8,170,65,72,right,None,o,44,42,66,59,49,52,46,63,61,59,74,64,53,59,63,65,65,80,66,52,81,68,51,68,44,64,68,65,9,6,9,10,10
33768,Daniel Jarque,01/01/83,187.96,168,77,81,left,None,1,55,39,76,74,0,40,0,39,60,72,75,72,0,77,0,51,0,77,78,50,70,79,73,0,75,80,80,0,10,21,60,21,21
26257,Daniel Jensen,06/25/79,177.8,161,68,68,right,medium,medium,69,60,59,67,57,63,71,71,67,68,48,52,46,74,74,68,64,74,65,65,50,70,68,73,62,53,62,60,7,7,5,5,11
150018,Daniel Kabir Mustafa,08/02/84,190.5,185,61,68,right,None,8,43,27,57,57,0,42,0,44,57,57,57,58,0,52,0,56,0,62,77,31,71,45,66,0,61,58,61,0,9,21,57,21,21
256968,Daniel Kaufmann,12/22/90,185.42,179,57,61,right,low,medium,29,20,54,45,27,33,29,35,44,43,59,53,32,49,52,36,52,62,69,27,54,54,33,39,43,55,63,61,15,13,8,14,9
40600,Daniel Kome,05/19/80,175.26,161,66,75,right,None,o,59,59,56,68,52,74,63,42,61,74,69,68,71,68,56,57,57,55,59,52,44,33,68,66,44,18,14,18,7,9,6,13,9
40523,Daniel Larsson,01/25/87,175.26,174,72,72,right,high,medium,70,66,61,65,56,75,61,54,59,71,85,91,74,69,78,83,79,90,65,61,71,24,66,64,65,25,40,37,10,16,11,11,8
42231,Daniel Lopar,04/19/85,187.96,187,63,63,right,medium,medium,11,15,15,29,21,14,17,15,28,22,42,38,44,64,48,13,61,31,56,15,35,19,16,12,21,14,11,13,68,57,60,63,66
388793,Daniel Lopez,10/25/85,187.96,198,63,63,right,medium,low,23,63,61,55,66,61,58,49,48,66,61,63,72,49,58,66,62,57,80,55,59,19,68,64,60,18,37,30,8,10,10,12,6
277935,Daniel Lukasik,04/28/91,177.8,161,66,70,right,medium,high,62,29,53,63,40,63,70,63,66,57,54,53,66,57,71,57,55,73,71,58,63,77,59,68,45,62,70,61,15,7,9,10,16
30425,Daniel Majstorovic,04/05/77,190.5,209,66,66,right,medium,medium,49,30,74,58,23,54,37,58,55,57,31,37,31,61,39,62,50,56,90,46,70,64,25,40,61,62,64,62,6,8,8,11,7
157249,Daniel Mojsov,12/25/87,190.5,176,59,60,right,medium,high,35,25,60,38,25,20,29,37,32,39,62,53,63,62,62,23,71,66,69,23,62,59,40,45,40,58,58,61,15,8,10,15,14
33599,Daniel Moreira,08/08/77,177.8,165,70,78,right,None,o,47,67,67,70,72,64,52,74,38,72,74,70,73,71,68,72,62,67,68,71,65,42,65,73,80,32,40,26,8,10,13,6,5
39994,Daniel Niculae,10/06/82,185.42,174,68,68,right,medium,low,57,63,74,72,61,64,41,50,49,65,69,60,73,70,57,81,70,64,71,59,57,33,70,42,56,28,35,37,15,14,8,15,10
40103,Daniel Omoya Braaten,05/25/82,182.88,187,69,69,right,medium,low,67,61,62,67,68,70,69,58,63,76,75,76,73,54,63,77,70,55,83,63,67,46,68,70,49,43,51,55,9,15,7,8,16
111858,Daniel Opare,10/18/90,175.26,163,73,76,right,high,medium,68,60,58,69,37,73,64,35,63,72,88,89,86,70,79,72,92,88,64,65,81,68,64,54,47,70,71,73,6,16,11,7,10
40846,Daniel Oprita,08/10/81,182.88,181,57,57,right,medium,medium,54,53,55,63,44,60,55,58,52,58,62,68,58,55,62,63,58,59,72,53,62,28,56,49,51,23,31,28,9,5,8,11,10
208710,Daniel Panizzolo,03/25/86,182.88,165,57,62,right,None,None,41,20,59,46,21,37,32,22,55,43,61,61,45,40,72,52,71,59,74,32,71,61,18,44,40,50,49,55,14,8,6,15,6
75307,Daniel Parejo,04/16/89,180.34,165,82,83,right,medium,medium,85,75,63,91,72,79,85,84,86,86,61,55,74,74,69,78,57,80,73,81,72,72,79,87,83,52,55,51,5,9,12,14,8
114664,Daniel Pavlovic,04/22/88,182.88,168,65,65,left,medium,medium,67,29,58,66,44,62,65,60,68,65,65,67,60,59,55,67,62,75,65,37,56,59,68,56,52,66,69,60,15,7,14,10,15
522576,Daniel Pinillos,10/22/92,182.88,163,67,73,left,medium,medium,69,33,49,57,34,56,57,40,47,61,72,75,69,60,65,39,66,69,57,38,65,63,47,44,47,63,70,77,7,16,11,13,7
295060,Daniel Potts,04/13/94,172.72,154,60,70,left,medium,high,64,25,59,57,30,56,27,42,52,59,62,64,65,59,70,40,56,58,62,22,55,53,36,34,27,59,64,63,13,10,10,6,10
43158,Daniel Pudil,09/27/85,185.42,181,67,67,left,medium,medium,70,49,63,69,54,66,71,69,70,69,57,60,67,65,59,74,64,85,73,68,82,62,59,59,61,68,68,67,13,14,13,7,9
282295,Daniel Redmond,03/02/91,175.26,148,62,66,left,medium,medium,63,58,55,67,48,63,60,62,60,62,74,80,77,57,64,57,48,61,60,59,53,55,59,55,65,47,47,36,11,10,10,10,15
207118,Daniel Royer,05/22/90,177.8,161,71,73,right,medium,medium,67,63,54,65,57,74,71,61,60,73,86,85,86,65,76,67,58,80,61,64,71,37,66,62,45,41,40,34,6,8,12,16,10
97734,Daniel Schwaab,08/23/88,187.96,168,74,75,right,medium,medium,64,32,75,73,49,59,55,37,61,72,66,69,63,76,59,54,69,72,70,29,67,74,46,59,55,77,78,78,10,10,15,9,6
32088,Daniel Seaborne,03/05/87,190.5,165,64,64,left,medium,high,45,30,67,59,22,42,41,19,58,45,51,52,34,58,52,25,82,73,73,16,64,63,28,36,26,64,66,62,16,8,7,6,8
27371,Daniel Sikorski,11/02/87,182.88,168,62,62,right,medium,medium,46,58,64,67,76,54,57,49,56,60,81,85,81,58,66,64,75,83,74,60,62,42,52,38,59,13,27,23,6,9,10,15,6
291107,Daniel Soares Brites,11/09/92,185.42,168,57,67,right,medium,medium,47,50,52,61,45,55,47,51,51,61,64,72,70,60,58,61,57,69,58,54,54,31,60,58,58,29,35,24,10,5,7,13,13
51553,Daniel Sturridge,09/01/89,187.96,168,83,85,left,medium,low,62,85,73,75,76,84,62,68,62,81,88,89,78,82,64,83,74,72,73,83,60,22,84,74,75,15,24,12,7,15,9,5,13
28110,Daniel Swanson,12/28/86,167.64,130,64,64,right,medium,medium,63,58,52,66,59,65,64,68,64,64,72,78,82,59,89,66,83,51,58,61,76,60,62,63,69,54,52,54,14,9,7,10,11
39498,Daniel Tozser,05/12/85,185.42,163,71,71,left,medium,medium,78,67,70,75,73,64,79,80,77,73,45,52,56,62,72,82,65,78,75,78,56,69,63,71,67,64,61,55,6,15,10,12,13
66891,Daniel Unal,01/18/90,175.26,154,59,65,right,None,None,57,38,52,63,47,63,48,57,61,61,67,68,62,63,56,64,60,63,56,56,57,56,54,58,59,51,52,43,8,8,10,8,12
33085,Daniel van Buyten,02/07/78,198.12,209,78,78,right,medium,medium,37,55,91,63,39,30,31,35,52,49,31,27,25,75,30,84,31,55,94,45,88,72,58,44,52,78,83,70,13,10,6,10,12
74169,Daniel Wass,05/31/89,180.34,163,77,78,right,medium,medium,78,72,70,79,71,78,73,85,74,77,77,78,81,79,69,86,71,82,68,74,63,75,74,76,64,65,72,71,11,9,10,13,13
193176,Daniel Williams,03/08/89,182.88,168,70,70,right,medium,medium,66,60,66,72,51,72,54,48,68,71,77,78,75,74,71,80,80,83,75,68,84,69,65,61,50,65,67,71,12,12,7,11,6
33285,Daniel Ziebig,01/21/83,182.88,168,61,61,left,medium,medium,64,34,48,56,40,62,74,60,50,63,68,70,67,58,69,68,63,78,69,52,74,55,53,49,59,53,61,64,15,12,14,9,9
195413,Daniele Baselli,03/23/92,182.88,154,78,84,right,high,medium,75,65,64,83,73,78,79,75,79,83,77,77,79,74,75,76,69,82,65,82,66,70,74,80,75,61,65,61,11,12,13,7,6
34952,Daniele Bonera,05/31/81,182.88,163,76,76,right,low,high,58,23,72,56,19,41,38,29,61,51,46,49,43,69,54,60,76,48,79,53,82,80,27,41,49,81,83,79,3,3,3,3,3
42387,Daniele Cacia,08/23/83,182.88,163,70,70,right,high,low,38,74,72,61,70,61,60,48,34,72,73,67,70,71,61,72,90,65,71,51,36,15,75,52,75,13,14,15,9,10,14,15,15
41536,Daniele Capelli,06/20/86,182.88,181,71,71,right,low,medium,32,20,69,57,18,36,31,35,57,52,34,52,37,55,55,68,77,58,89,32,65,72,29,29,46,73,75,72,5,11,6,5,10
24405,Daniele Conti,01/09/79,177.8,157,72,72,right,low,medium,64,48,67,84,63,62,77,81,80,71,54,50,54,73,76,77,48,51,67,74,85,69,55,77,75,59,71,65,4,4,4,4,4
39556,Daniele Corvia,11/22/84,180.34,179,70,70,right,high,medium,51,71,70,59,66,64,52,26,39,70,76,76,71,70,62,74,88,72,79,56,66,22,72,53,75,17,33,23,15,6,7,12,11
41540,Daniele Croce,09/09/82,172.72,150,74,74,right,high,medium,69,51,50,79,51,73,61,59,77,77,76,76,76,75,78,70,76,68,66,67,71,71,67,77,60,63,69,69,12,12,6,8,13
30682,Daniele De Rossi,07/24/83,185.42,183,82,82,right,medium,high,60,50,81,82,74,64,62,71,80,78,69,68,69,80,72,81,78,79,84,74,84,87,59,72,75,75,84,82,10,7,13,10,9
39386,Daniele De Vezze,01/09/80,172.72,154,67,72,right,None,o,64,38,47,75,59,59,38,60,73,73,70,70,72,66,63,68,54,74,63,70,72,58,56,68,49,50,68,66,5,7,15,6,8
27672,Daniele Dessena,05/10/87,182.88,165,70,70,right,medium,high,66,55,67,66,66,70,66,64,69,70,76,71,74,68,70,73,69,87,68,78,82,74,68,67,56,60,76,76,4,4,4,4,4
41378,Daniele Ficagna,02/23/81,185.42,165,63,63,right,medium,medium,40,28,62,55,49,44,20,37,45,50,45,45,40,60,51,65,69,49,74,45,71,63,30,33,49,63,61,60,15,13,8,12,6
39534,Daniele Franceschini,01/13/76,177.8,161,73,76,left,None,None,73,65,63,77,0,70,0,68,74,75,75,74,0,75,0,73,0,76,69,70,70,78,77,0,76,60,65,0,10,21,74,21,21
37541,Daniele Galloppa,05/15/85,180.34,163,70,70,left,medium,medium,72,50,50,78,67,64,75,70,75,76,60,61,69,74,71,75,64,55,69,70,67,55,60,78,65,41,52,42,10,10,10,15,10
24793,Daniele Gastaldello,06/25/83,185.42,170,76,76,right,high,medium,34,35,78,58,33,53,37,23,56,57,52,55,46,74,57,49,82,66,78,39,76,82,30,46,41,80,80,76,6,8,8,5,10
41661,Daniele Mannini,10/25/83,182.88,172,66,66,right,high,medium,66,56,40,64,60,66,64,56,62,66,74,72,71,68,62,68,67,77,64,64,70,60,64,60,65,50,58,58,15,10,7,8,10
42692,Daniele Padelli,10/25/85,190.5,181,76,76,left,medium,medium,11,10,10,26,10,10,13,10,29,21,49,39,38,70,27,23,65,30,45,11,12,13,10,30,22,19,12,12,79,73,63,77,79
27675,Daniele Paponi,04/16/88,182.88,159,67,67,right,medium,medium,66,66,68,61,69,61,50,52,65,70,65,62,69,66,70,69,71,76,68,66,65,40,71,59,54,12,11,15,8,11,8,15,15
24792,Daniele Portanova,12/17/78,185.42,172,74,74,right,low,medium,29,25,83,51,35,24,35,36,51,42,52,46,48,59,63,73,90,34,80,29,80,76,25,47,41,80,79,70,5,15,8,8,6
111747,Daniele Ragatzu,09/21/91,172.72,161,63,72,right,high,medium,46,53,61,58,54,65,71,67,40,64,91,76,85,64,81,63,50,75,42,67,42,22,66,47,63,25,25,25,4,12,10,14,4
358155,Daniele Rugani,07/29/94,190.5,181,78,86,right,low,medium,40,33,76,57,35,60,45,25,57,65,63,69,65,74,55,59,75,69,79,39,72,83,29,50,29,84,84,82,5,10,5,5,5
67298,Daniele Russo,11/03/85,193.04,185,56,56,right,medium,medium,36,37,58,49,35,44,37,35,49,49,45,42,36,42,58,53,63,54,71,37,66,50,34,31,34,61,54,53,12,9,9,11,9
585237,Daniele Verde,06/20/96,167.64,141,69,81,left,medium,medium,66,56,46,70,60,72,54,43,58,72,88,86,86,61,91,72,48,73,35,60,58,25,60,67,59,28,37,35,7,12,14,9,12
11863,Danielson,01/09/81,187.96,170,71,71,right,low,medium,40,40,73,52,40,45,42,63,42,54,54,54,50,67,57,56,80,33,82,42,72,72,27,55,45,76,72,71,6,11,8,12,7
119839,Danijel Aleksic,04/30/91,182.88,165,66,70,left,high,medium,61,66,56,64,63,66,71,67,60,73,75,80,76,56,64,74,65,63,67,65,59,33,66,63,70,42,35,36,15,16,13,13,13
38773,Danijel Ljuboja,09/04/78,187.96,176,70,70,left,high,medium,70,68,71,72,76,68,75,74,59,72,64,61,71,74,57,74,43,58,84,71,45,29,63,70,75,25,23,25,5,8,12,14,15
177652,Danijel Marceta,01/04/89,175.26,154,59,67,left,medium,medium,55,48,53,55,49,59,42,53,54,61,70,73,78,57,79,55,47,62,60,50,55,29,57,57,53,25,23,28,14,8,6,13,13
25751,Danijel Milicevic,01/05/86,170.18,137,76,76,right,medium,medium,81,77,46,78,76,72,79,83,80,77,76,74,78,77,80,77,60,73,48,79,39,38,77,76,66,29,25,30,11,10,15,8,7
30477,Danijel Pranjic,12/02/81,170.18,154,73,73,left,medium,medium,78,64,52,76,57,74,83,68,72,75,72,74,76,75,81,81,71,68,53,75,70,70,73,71,80,60,70,69,7,8,10,7,16
183230,Danijel Stojanovic,08/18/84,185.42,174,58,63,left,medium,medium,66,55,57,60,54,57,41,42,67,53,59,55,56,69,73,57,62,44,59,60,67,46,45,46,47,64,58,63,10,7,11,11,14
115184,Danijel Subasic,10/27/84,190.5,185,81,81,right,medium,medium,11,10,13,24,13,11,24,66,26,19,51,54,42,78,37,24,75,32,80,14,31,20,15,52,23,15,14,13,82,78,79,81,83
362120,Danilo Cataldi,08/06/94,180.34,154,73,81,right,high,medium,70,60,50,78,65,72,67,69,75,77,73,69,74,65,75,75,55,75,65,75,74,69,67,73,52,60,65,59,7,10,11,12,9
130155,Danilo D'Ambrosio,09/09/88,180.34,165,74,74,right,medium,medium,75,48,60,66,54,70,64,52,62,71,79,79,75,72,70,73,78,79,74,58,72,74,62,55,50,76,77,76,9,10,15,13,15
209312,Danilo Dias,11/06/85,172.72,139,75,75,right,medium,medium,72,67,58,73,77,78,78,73,72,78,79,77,83,74,82,73,63,63,54,76,64,35,72,73,57,31,34,23,11,6,8,8,6
210704,Danilo Fernando Avelar,06/09/89,185.42,174,75,76,left,high,medium,79,38,68,69,54,75,79,79,57,77,73,77,69,72,64,76,66,79,74,67,72,72,63,37,79,74,75,78,4,4,4,4,4
240235,Danilo Pereira,09/09/91,187.96,176,80,84,right,medium,high,49,50,81,79,54,75,46,62,76,77,67,68,65,76,68,84,73,84,88,67,89,85,67,65,43,78,85,81,9,7,13,14,15
207039,Danilo Soares,10/29/91,170.18,159,72,77,left,high,medium,68,49,60,69,47,71,56,49,62,71,77,76,84,70,85,52,80,81,64,56,72,68,59,53,42,69,72,74,10,11,15,10,12
27708,Danilo Soddimo,09/27/87,180.34,154,68,68,right,high,medium,70,47,45,64,49,71,57,61,62,71,76,78,79,66,72,72,74,79,66,66,40,23,68,59,57,12,12,14,8,8,11,9,6
143403,Danilo,11/11/86,185.42,176,66,66,right,medium,low,59,64,53,68,60,72,58,41,66,71,69,71,72,63,61,68,48,64,58,66,64,24,72,58,60,24,20,22,6,13,6,14,6
185909,Danilo,08/13/79,172.72,148,65,71,right,None,None,66,51,64,68,53,63,66,66,63,66,73,71,69,67,65,62,67,68,67,59,70,66,68,69,60,65,62,60,5,12,13,9,8
19249,Danilo,05/10/84,185.42,165,78,78,right,low,medium,31,23,73,56,22,41,34,38,57,57,50,55,45,75,55,72,76,55,76,49,77,86,25,41,50,85,86,82,11,8,11,5,6
208077,Danilo,07/15/91,182.88,172,80,84,right,high,medium,74,70,71,78,72,78,74,76,77,79,78,84,76,80,66,85,75,85,79,83,74,81,78,77,75,75,81,82,14,5,15,14,5
208943,Danilo,01/13/90,172.72,159,67,69,right,medium,medium,58,59,36,66,61,68,62,58,61,70,78,76,80,70,82,64,67,31,59,62,44,35,59,64,63,27,34,28,6,15,15,14,14
281339,Danilo,05/28/85,175.26,159,64,66,right,medium,medium,58,48,57,73,52,65,68,56,65,68,66,61,56,56,73,74,55,49,57,67,54,47,61,61,59,49,54,58,8,12,15,12,7
570432,Danilo,02/28/96,182.88,163,78,85,right,medium,high,45,51,74,80,46,75,74,79,72,77,66,69,85,72,68,81,84,77,78,64,85,82,61,72,41,72,80,83,13,6,11,11,14
36789,Danko Lazovic,05/17/83,182.88,176,73,73,right,high,low,70,72,62,69,74,76,74,73,62,72,74,78,68,74,59,78,70,70,72,74,61,32,74,69,75,25,21,29,7,15,5,12,14
417818,Danny Bakker,01/16/95,177.8,154,69,76,left,medium,medium,43,39,63,73,41,64,56,62,69,68,63,64,69,67,65,60,64,74,62,61,64,68,56,64,47,70,68,67,8,6,10,7,14
38979,Danny Buijs,06/21/82,182.88,168,61,63,right,medium,high,64,42,63,63,47,57,41,32,58,62,73,70,71,64,58,71,66,76,74,52,63,66,43,67,63,56,58,51,5,14,13,6,11
24408,Danny Collins,08/06/80,182.88,170,63,63,left,low,medium,54,31,66,52,28,41,46,39,64,54,32,30,63,61,64,38,80,34,72,37,70,63,32,46,30,62,64,61,10,7,15,7,6
240537,Danny da Costa,07/13/93,185.42,185,69,75,right,high,medium,71,39,65,68,48,68,58,49,66,70,74,77,74,64,63,57,81,78,78,44,67,60,52,46,40,67,70,72,15,15,12,6,6
173317,Danny Drinkwater,03/05/90,177.8,154,76,78,right,medium,medium,62,61,59,82,58,71,66,43,81,74,70,71,66,75,78,75,56,80,66,69,72,72,68,76,52,62,74,72,12,6,8,9,12
32891,Danny Grainger,07/28/86,177.8,168,61,61,left,high,medium,57,19,61,64,37,60,67,74,57,52,52,71,71,56,52,69,63,78,60,62,63,63,55,49,53,58,62,61,11,6,13,14,10
40565,Danny Guthrie,04/18/87,175.26,174,70,70,right,low,medium,71,60,57,75,65,70,73,74,77,75,54,51,57,70,81,72,61,58,63,68,77,53,58,75,64,52,60,62,14,16,10,9,8
26721,Danny Guyt,02/07/81,185.42,170,61,61,left,medium,medium,57,58,56,66,53,59,52,49,58,64,50,52,56,60,43,60,67,68,73,57,59,64,56,60,56,57,61,59,13,5,9,14,9
35467,Danny Higginbotham,12/29/78,185.42,172,65,65,left,medium,medium,58,44,73,57,50,48,64,70,56,56,53,35,67,70,62,67,72,56,81,42,74,74,39,46,64,71,71,67,9,10,8,11,14
143512,Danny Hoesen,01/15/91,185.42,179,68,71,right,medium,medium,53,64,58,59,73,71,70,51,43,71,78,79,79,69,63,71,69,66,70,62,51,28,68,60,56,25,28,28,16,13,13,9,9
45462,Danny Holla,12/31/87,177.8,163,67,67,right,medium,medium,73,60,63,69,55,62,76,74,67,67,60,65,58,70,61,72,65,70,72,73,79,61,64,70,76,57,63,60,7,16,15,10,16
214426,Danny Ings,03/16/92,177.8,161,76,83,right,high,high,62,79,71,69,66,78,45,36,61,77,89,83,79,74,82,73,81,79,72,67,52,39,79,68,68,33,24,27,10,13,12,16,6
32703,Danny Invincibile,03/31/79,182.88,179,62,66,right,None,None,58,63,67,64,47,67,52,34,47,63,59,68,63,59,62,62,63,64,71,54,17,43,56,52,17,17,16,11,9,14,9,6,11
26451,Danny Koevermans,11/01/78,190.5,174,68,68,right,medium,medium,46,72,79,51,69,53,47,36,32,65,32,34,44,70,34,81,55,52,84,64,62,29,75,55,74,31,35,46,13,15,6,8,11
162679,Danny Latza,12/07/89,177.8,168,74,76,right,high,high,67,33,61,77,47,71,54,59,74,75,73,67,73,75,76,73,73,90,67,71,74,70,66,78,51,63,67,65,7,16,14,6,16
30338,Danny Murphy,03/18/77,175.26,152,70,70,right,medium,medium,80,61,69,72,67,62,75,77,72,76,33,52,60,68,78,76,60,54,61,69,80,64,67,83,78,69,71,70,9,5,6,13,13
33941,Danny Pugh,10/19/82,182.88,168,59,59,left,medium,medium,61,53,61,59,50,51,64,60,63,59,50,53,57,56,63,62,65,60,63,55,72,61,54,60,44,65,61,59,11,15,8,10,11
